date,species,trap,latitude,longitude,wnvpresent,nummosquitos,year,month,day
2011-09-12,CULEX PIPIENS/RESTUANS,T224,41.947227000000005,-87.67145699999999,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,5,2011,09,12
2011-09-12,CULEX RESTUANS,T054,41.921965,-87.632085,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,8,2011,09,12
2011-09-12,CULEX RESTUANS,T061,41.801179,-87.679447,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,0,3,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T046,41.891118,-87.65449100000001,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,0,1,2011,09,12
2011-09-12,CULEX RESTUANS,T046,41.891118,-87.65449100000001,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,4,2011,09,12
2011-09-12,CULEX RESTUANS,T147,41.932094,-87.700117,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T237,41.738903,-87.69544300000001,0,4,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T095,41.704336,-87.70373599999999,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,0,3,2011,09,12
2011-09-12,CULEX RESTUANS,T095,41.704336,-87.70373599999999,0,14,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T238,41.753391,-87.707394,0,10,2011,09,12
2011-09-12,CULEX RESTUANS,T238,41.753391,-87.707394,0,1,2011,09,12
2011-09-12,CULEX TERRITANS,T238,41.753391,-87.707394,0,1,2011,09,12
2011-09-12,CULEX RESTUANS,T158,41.682587,-87.707973,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,2,2011,09,12
2011-09-12,CULEX RESTUANS,T212,41.680946,-87.535198,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1,6,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,17,2011,09,12
2011-09-12,CULEX RESTUANS,T063,41.82561,-87.726549,0,4,2011,09,12
2011-09-12,CULEX TERRITANS,T063,41.82561,-87.726549,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,0,4,2011,09,12
2011-09-12,CULEX RESTUANS,T081,41.821582,-87.62779599999999,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T002,41.95469,-87.800991,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,4,2011,09,12
2011-09-12,CULEX RESTUANS,T002,41.95469,-87.800991,0,3,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,0,6,2011,09,12
2011-09-12,CULEX RESTUANS,T135,41.662014,-87.72460799999999,0,1,2011,09,12
2011-09-12,CULEX TERRITANS,T135,41.662014,-87.72460799999999,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,0,2,2011,09,12
2011-09-12,CULEX TERRITANS,T235,41.776428,-87.627096,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T003,41.964242,-87.757639,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,1,22,2011,09,12
2011-09-12,CULEX RESTUANS,T003,41.964242,-87.757639,0,5,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,0,3,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,0,1,2011,09,12
2011-09-12,CULEX RESTUANS,T031,41.801497999999995,-87.763416,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,0,19,2011,09,12
2011-09-12,CULEX RESTUANS,T082,41.803422999999995,-87.642984,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,0,8,2011,09,12
2011-09-12,CULEX RESTUANS,T223,41.973845000000004,-87.805059,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,0,4,2011,09,12
2011-09-12,CULEX RESTUANS,T035,41.763733,-87.742302,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T114,41.798697,-87.736812,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,0,12,2011,09,12
2011-09-12,CULEX RESTUANS,T114,41.798697,-87.736812,0,9,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,0,18,2011,09,12
2011-09-12,CULEX RESTUANS,T027,41.984809000000006,-87.728492,0,24,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,5,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,3,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,0,1,2011,09,12
2011-09-12,CULEX RESTUANS,T236,41.994679,-87.770899,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,0,13,2011,09,12
2011-09-12,CULEX PIPIENS,T066,41.77166,-87.703047,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,10,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T151,41.916265,-87.800515,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,55,2011,09,12
2011-09-12,CULEX RESTUANS,T151,41.916265,-87.800515,0,22,2011,09,12
2011-09-12,CULEX PIPIENS,T233,42.009876,-87.807277,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,0,10,2011,09,12
2011-09-12,CULEX RESTUANS,T233,42.009876,-87.807277,0,5,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,0,3,2011,09,12
2011-09-12,CULEX RESTUANS,T080,41.754676,-87.612922,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,0,1,2011,09,12
2011-09-12,CULEX RESTUANS,T083,41.754292,-87.590773,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T065,41.778296999999995,-87.752411,0,7,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,0,17,2011,09,12
2011-09-12,CULEX RESTUANS,T065,41.778296999999995,-87.752411,0,6,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,0,26,2011,09,12
2011-09-12,CULEX TERRITANS,T145,41.878114000000004,-87.629798,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,0,12,2011,09,12
2011-09-12,CULEX PIPIENS,T900,41.974689,-87.890615,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,27,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,1,24,2011,09,12
2011-09-12,CULEX RESTUANS,T900,41.974689,-87.890615,0,12,2011,09,12
2011-09-12,CULEX RESTUANS,T900,41.974689,-87.890615,1,1,2011,09,12
2011-09-12,CULEX PIPIENS,T903,41.957799,-87.930995,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,0,36,2011,09,12
2011-09-12,CULEX RESTUANS,T903,41.957799,-87.930995,0,7,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,2,2011,09,12
2011-09-12,CULEX RESTUANS,T209,41.740641,-87.546587,0,6,2011,09,12
2011-09-12,CULEX RESTUANS,T102,41.750498,-87.605294,0,2,2011,09,12
2011-09-12,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,13,2011,09,12
2011-09-12,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,1,2011,09,12
2011-09-12,CULEX TERRITANS,T138,41.726465000000005,-87.585413,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T200,41.678618,-87.559308,0,1,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,10,2011,09,12
2011-09-12,CULEX RESTUANS,T200,41.678618,-87.559308,0,5,2011,09,12
2011-09-12,CULEX RESTUANS,T089,41.723195000000004,-87.64997,0,1,2011,09,12
2011-09-12,CULEX PIPIENS,T090,41.868077,-87.666901,0,1,2011,09,12
2011-09-12,CULEX RESTUANS,T090,41.868077,-87.666901,0,2,2011,09,12
2011-09-12,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,0,5,2011,09,12
2011-09-16,CULEX PIPIENS,T030,41.899229999999996,-87.716788,0,6,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,0,6,2011,09,16
2011-09-16,CULEX RESTUANS,T030,41.899229999999996,-87.716788,0,13,2011,09,16
2011-09-16,CULEX TARSALIS,T030,41.899229999999996,-87.716788,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,6,2011,09,16
2011-09-16,CULEX RESTUANS,T048,41.867108,-87.654224,0,5,2011,09,16
2011-09-16,CULEX PIPIENS,T047,41.868142,-87.696269,0,2,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,0,18,2011,09,16
2011-09-16,CULEX RESTUANS,T047,41.868142,-87.696269,0,3,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0,10,2011,09,16
2011-09-16,CULEX RESTUANS,T049,41.896282,-87.655232,0,3,2011,09,16
2011-09-16,CULEX RESTUANS,T230,41.904194,-87.756155,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0,11,2011,09,16
2011-09-16,CULEX RESTUANS,T033,41.906638,-87.701431,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.66805500000001,0,3,2011,09,16
2011-09-16,CULEX RESTUANS,T232,41.912563,-87.66805500000001,0,2,2011,09,16
2011-09-16,CULEX PIPIENS,T094,41.720848,-87.666014,0,4,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,0,2,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,1,2011,09,16
2011-09-16,CULEX RESTUANS,T061,41.801179,-87.679447,0,5,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,0,2,2011,09,16
2011-09-16,CULEX PIPIENS,T152,41.846075,-87.716277,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,0,1,2011,09,16
2011-09-16,CULEX PIPIENS,T046,41.891118,-87.65449100000001,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,0,3,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,2,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T237,41.738903,-87.69544300000001,0,13,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T238,41.753391,-87.707394,0,9,2011,09,16
2011-09-16,CULEX RESTUANS,T238,41.753391,-87.707394,0,3,2011,09,16
2011-09-16,CULEX RESTUANS,T158,41.682587,-87.707973,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,0,13,2011,09,16
2011-09-16,CULEX PIPIENS,T011,41.944869,-87.832763,0,3,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,13,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,0,9,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,0,3,2011,09,16
2011-09-16,CULEX RESTUANS,T063,41.82561,-87.726549,0,1,2011,09,16
2011-09-16,CULEX TARSALIS,T063,41.82561,-87.726549,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,0,2,2011,09,16
2011-09-16,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,0,2,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,0,2,2011,09,16
2011-09-16,CULEX RESTUANS,T074,41.822536,-87.66634300000001,0,2,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,0,3,2011,09,16
2011-09-16,CULEX RESTUANS,T221,41.659112,-87.53869300000001,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,0,5,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,2,2011,09,16
2011-09-16,CULEX RESTUANS,T135,41.662014,-87.72460799999999,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,0,7,2011,09,16
2011-09-16,CULEX RESTUANS,T235,41.776428,-87.627096,0,3,2011,09,16
2011-09-16,CULEX PIPIENS,T003,41.964242,-87.757639,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,0,4,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,0,43,2011,09,16
2011-09-16,CULEX RESTUANS,T031,41.801497999999995,-87.763416,0,7,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,0,36,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,0,9,2011,09,16
2011-09-16,CULEX RESTUANS,T223,41.973845000000004,-87.805059,0,7,2011,09,16
2011-09-16,CULEX RESTUANS,T035,41.763733,-87.742302,0,1,2011,09,16
2011-09-16,CULEX PIPIENS,T114,41.798697,-87.736812,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,1,36,2011,09,16
2011-09-16,CULEX RESTUANS,T114,41.798697,-87.736812,0,10,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,0,1,2011,09,16
2011-09-16,CULEX RESTUANS,T027,41.984809000000006,-87.728492,0,1,2011,09,16
2011-09-16,CULEX PIPIENS,T028,41.986921,-87.689778,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,9,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,0,11,2011,09,16
2011-09-16,CULEX TARSALIS,T017,41.960615999999995,-87.777189,0,2,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,0,1,2011,09,16
2011-09-16,CULEX PIPIENS,T013,41.923738,-87.785288,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,1,2011,09,16
2011-09-16,CULEX RESTUANS,T013,41.923738,-87.785288,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,0,2,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,2,2011,09,16
2011-09-16,CULEX RESTUANS,T066,41.77166,-87.703047,0,8,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,19,2011,09,16
2011-09-16,CULEX RESTUANS,T151,41.916265,-87.800515,0,3,2011,09,16
2011-09-16,CULEX PIPIENS,T233,42.009876,-87.807277,0,12,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,0,19,2011,09,16
2011-09-16,CULEX RESTUANS,T233,42.009876,-87.807277,0,6,2011,09,16
2011-09-16,CULEX RESTUANS,T079,41.766202,-87.562889,0,4,2011,09,16
2011-09-16,CULEX PIPIENS,T080,41.754676,-87.612922,0,2,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,0,7,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,1,9,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,2,2011,09,16
2011-09-16,CULEX RESTUANS,T225,41.743402,-87.731435,0,7,2011,09,16
2011-09-16,CULEX PIPIENS,T099,41.733643,-87.55551,0,1,2011,09,16
2011-09-16,CULEX PIPIENS,T065,41.778296999999995,-87.752411,0,3,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,0,3,2011,09,16
2011-09-16,CULEX RESTUANS,T065,41.778296999999995,-87.752411,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,0,12,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,0,10,2011,09,16
2011-09-16,CULEX RESTUANS,T227,41.728495,-87.60096300000001,0,4,2011,09,16
2011-09-16,CULEX PIPIENS,T900,41.974689,-87.890615,0,87,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,0,56,2011,09,16
2011-09-16,CULEX RESTUANS,T900,41.974689,-87.890615,0,11,2011,09,16
2011-09-16,CULEX PIPIENS,T903,41.957799,-87.930995,0,31,2011,09,16
2011-09-16,CULEX PIPIENS,T903,41.957799,-87.930995,1,16,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,0,24,2011,09,16
2011-09-16,CULEX RESTUANS,T903,41.957799,-87.930995,0,9,2011,09,16
2011-09-16,CULEX TARSALIS,T209,41.740641,-87.546587,0,1,2011,09,16
2011-09-16,CULEX PIPIENS,T115,41.673408,-87.599862,0,1,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,9,2011,09,16
2011-09-16,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,8,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,14,2011,09,16
2011-09-16,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,4,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,1,2011,09,16
2011-09-16,CULEX RESTUANS,T200,41.678618,-87.559308,0,6,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0,3,2011,09,16
2011-09-16,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,0,1,2011,09,16
2011-09-16,CULEX RESTUANS,T226,41.793818,-87.654234,0,4,2011,09,16
2011-09-23,CULEX RESTUANS,T073,41.773215,-87.60088,0,2,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,0,2,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,9,2011,09,23
2011-09-23,CULEX RESTUANS,T048,41.867108,-87.654224,0,5,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0,2,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,0,4,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.66805500000001,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,13,2011,09,23
2011-09-23,CULEX RESTUANS,T054,41.921965,-87.632085,0,6,2011,09,23
2011-09-23,CULEX PIPIENS,T061,41.801179,-87.679447,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,0,4,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,0,1,2011,09,23
2011-09-23,CULEX RESTUANS,T152,41.846075,-87.716277,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,0,2,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,0,3,2011,09,23
2011-09-23,CULEX RESTUANS,T147,41.932094,-87.700117,0,1,2011,09,23
2011-09-23,CULEX PIPIENS,T238,41.753391,-87.707394,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T238,41.753391,-87.707394,0,9,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,2,2011,09,23
2011-09-23,CULEX RESTUANS,T158,41.682587,-87.707973,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,0,6,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,0,6,2011,09,23
2011-09-23,CULEX RESTUANS,T011,41.944869,-87.832763,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,1,2011,09,23
2011-09-23,CULEX RESTUANS,T212,41.680946,-87.535198,0,2,2011,09,23
2011-09-23,CULEX PIPIENS,T218,41.948167,-87.730698,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1,18,2011,09,23
2011-09-23,CULEX RESTUANS,T218,41.948167,-87.730698,0,5,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,0,3,2011,09,23
2011-09-23,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,0,2,2011,09,23
2011-09-23,CULEX RESTUANS,T074,41.822536,-87.66634300000001,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,1,13,2011,09,23
2011-09-23,CULEX RESTUANS,T002,41.95469,-87.800991,0,5,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,0,4,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,0,2,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,1,43,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,0,1,2011,09,23
2011-09-23,CULEX RESTUANS,T222,41.925197999999995,-87.746381,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,0,27,2011,09,23
2011-09-23,CULEX RESTUANS,T031,41.801497999999995,-87.763416,0,6,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,1,24,2011,09,23
2011-09-23,CULEX RESTUANS,T223,41.973845000000004,-87.805059,0,2,2011,09,23
2011-09-23,CULEX PIPIENS,T035,41.763733,-87.742302,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,0,7,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,0,53,2011,09,23
2011-09-23,CULEX RESTUANS,T114,41.798697,-87.736812,0,12,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,0,7,2011,09,23
2011-09-23,CULEX TERRITANS,T027,41.984809000000006,-87.728492,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,3,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,0,4,2011,09,23
2011-09-23,CULEX SALINARIUS,T017,41.960615999999995,-87.777189,0,1,2011,09,23
2011-09-23,CULEX PIPIENS,T013,41.923738,-87.785288,0,5,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,0,8,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,1,46,2011,09,23
2011-09-23,CULEX RESTUANS,T013,41.923738,-87.785288,0,6,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,0,4,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,0,26,2011,09,23
2011-09-23,CULEX RESTUANS,T066,41.77166,-87.703047,0,4,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,0,9,2011,09,23
2011-09-23,CULEX PIPIENS,T151,41.916265,-87.800515,0,3,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,0,32,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,1,29,2011,09,23
2011-09-23,CULEX RESTUANS,T151,41.916265,-87.800515,0,16,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,0,12,2011,09,23
2011-09-23,CULEX RESTUANS,T233,42.009876,-87.807277,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,0,2,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,0,3,2011,09,23
2011-09-23,CULEX RESTUANS,T080,41.754676,-87.612922,0,1,2011,09,23
2011-09-23,CULEX RESTUANS,T083,41.754292,-87.590773,0,1,2011,09,23
2011-09-23,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,0,2,2011,09,23
