date,station_1,tmax_1,tmin_1,tavg_1,depart_1,dewpoint_1,wetbulb_1,heat_1,cool_1,sunrise_1,sunset_1,preciptotal_1,stnpressure_1,sealevel_1,resultspeed_1,resultdir_1,avgspeed_1,year,month,day,station_2,tmax_2,tmin_2,tavg_2,depart_2,dewpoint_2,wetbulb_2,heat_2,cool_2,sunrise_2,sunset_2,preciptotal_2,stnpressure_2,sealevel_2,resultspeed_2,resultdir_2,avgspeed_2,precip_avg,14day_precip,28day_precip,90day_precip,temp_avg,14day_tavg,28day_tavg,90day_tavg,tmin_avg,14day_tmin,28day_tmin,tmax_avg,14day_tmax,28day_tmax,dew_avg,14day_dew,28day_dew
2013-05-12,1,55,37,46.0,-11.0,29,39.0,19.0,0.0,435.0,1901.0,0.0,29.35,30.08,7.8,32,11.2,2013,5,12,2,55,38,47.0,-10.0,28,39.0,18.0,0.0,435.0,1901.0,0.0,29.42,30.1,5.5,32,9.6,0.0,0.6699999999999915,2.2049999999999885,8.255000000000015,46.5,54.94642857142857,54.1875,61.480555555555554,37.5,34.5,34.5,55.0,84.5,84.5,28.5,39.285714285714285,41.517857142857146
2013-05-13,1,64,36,50.0,-8.0,32,43.0,15.0,0.0,434.0,1902.0,0.0,29.34,30.09,2.5,9,5.9,2013,5,13,2,61,38,50.0,-8.0,31,43.0,15.0,0.0,434.0,1902.0,0.0,29.42,30.11,3.1,8,6.3,0.0,0.6699999999999915,2.2049999999999885,8.255000000000015,50.0,55.375,53.973214285714285,61.19166666666667,37.0,34.5,34.5,62.5,84.5,84.5,31.5,39.67857142857143,41.07142857142857
2013-05-14,1,91,50,71.0,13.0,49,59.0,0.0,6.0,433.0,1903.0,0.0,28.98,29.75,8.4,22,11.7,2013,5,14,2,90,57,74.0,16.0,47,58.0,0.0,9.0,433.0,1903.0,0.0,29.07,29.76,8.9,21,11.5,0.0,0.6699999999999915,1.7349999999999886,7.905000000000015,72.5,57.55357142857143,54.36607142857143,61.225,53.5,37.0,34.5,90.5,90.5,90.5,48.0,41.25,40.94642857142857
2013-05-15,1,84,60,72.0,14.0,49,59.0,0.0,7.0,432.0,1904.0,0.0,29.07,29.77,3.2,28,8.4,2013,5,15,2,83,62,73.0,15.0,47,58.0,0.0,8.0,432.0,1904.0,0.0,29.14,29.76,2.3,24,9.5,0.0,0.6699999999999915,1.6349999999999885,7.905000000000015,72.5,57.589285714285715,55.169642857142854,61.28055555555556,61.0,37.0,34.5,83.5,90.5,90.5,48.0,40.892857142857146,41.214285714285715
2013-05-16,1,83,53,68.0,9.0,46,56.0,0.0,3.0,431.0,1905.0,0.0,29.2,29.89,4.1,7,5.0,2013,5,16,2,81,57,69.0,10.0,44,56.0,0.0,4.0,431.0,1905.0,0.0,29.26,29.89,4.0,7,5.3,0.0,0.6149999999999914,1.5499999999999885,7.905000000000015,68.5,58.714285714285715,55.88392857142857,61.30277777777778,55.0,37.0,34.5,82.0,90.5,90.5,45.0,41.25,41.30357142857143
2013-05-17,1,70,55,63.0,4.0,46,53.0,2.0,0.0,430.0,1906.0,0.0,29.29,30.0,6.1,4,6.8,2013,5,17,2,73,58,66.0,7.0,47,55.0,0.0,1.0,430.0,1906.0,0.0,29.36,29.99,4.5,6,6.1,0.0,0.5799999999999914,1.5499999999999885,7.905000000000015,64.5,60.142857142857146,56.419642857142854,61.24166666666667,56.5,37.0,34.5,71.5,90.5,90.5,46.5,41.607142857142854,41.535714285714285
2013-05-18,1,80,56,68.0,8.0,56,61.0,0.0,3.0,429.0,1907.0,0.0,29.26,29.99,5.3,12,6.5,2013,5,18,2,79,59,69.0,9.0,55,61.0,0.0,4.0,429.0,1907.0,0.0,29.33,29.99,6.3,10,7.0,0.0,0.5599999999999914,1.5499999999999885,7.600000000000016,68.5,60.714285714285715,56.919642857142854,61.25833333333333,57.5,37.0,34.5,79.5,90.5,90.5,55.5,42.392857142857146,41.92857142857143
2013-05-19,1,86,58,72.0,12.0,61,66.0,0.0,7.0,428.0,1908.0,0.0,29.12,29.85,6.2,14,7.6,2013,5,19,2,87,62,75.0,15.0,60,66.0,0.0,10.0,428.0,1908.0,0.0,29.18,29.85,7.1,15,8.1,0.0,0.5599999999999914,1.0049999999999883,7.600000000000016,73.5,61.714285714285715,57.419642857142854,61.325,60.0,37.0,34.5,86.5,90.5,90.5,60.5,43.714285714285715,42.107142857142854
2013-05-20,1,89,65,77.0,16.0,60,67.0,0.0,12.0,427.0,1909.0,1.09,29.03,29.73,12.6,22,13.7,2013,5,20,2,92,65,79.0,18.0,59,67.0,0.0,14.0,427.0,1909.0,1.25,29.1,29.73,13.6,20,14.4,1.17,1.7299999999999913,2.1299999999999883,8.770000000000016,78.0,62.92857142857143,57.919642857142854,61.36944444444445,65.0,37.0,34.5,90.5,90.5,90.5,59.5,45.25,42.107142857142854
2013-05-21,1,81,64,73.0,12.0,63,66.0,0.0,8.0,426.0,1910.0,0.56,28.96,29.67,11.2,20,12.1,2013,5,21,2,82,65,74.0,13.0,62,66.0,0.0,9.0,426.0,1910.0,0.2,29.03,29.68,12.4,20,12.8,0.38,2.1099999999999914,2.5099999999999882,9.135000000000016,73.5,63.714285714285715,58.080357142857146,61.30833333333333,64.5,37.0,34.5,81.5,90.5,90.5,62.5,46.857142857142854,42.160714285714285
2013-05-22,1,73,52,63.0,2.0,60,63.0,2.0,0.0,425.0,1911.0,1.35,28.97,29.66,4.5,25,7.4,2013,5,22,2,73,56,65.0,4.0,59,62.0,0.0,0.0,425.0,1911.0,0.65,29.03,29.66,6.4,23,9.3,1.0,3.1099999999999914,3.219999999999988,10.135000000000016,64.0,63.785714285714285,58.205357142857146,61.125,54.0,37.0,34.5,73.0,90.5,90.5,59.5,48.07142857142857,42.30357142857143
2013-05-23,1,54,42,48.0,-13.0,43,46.0,17.0,0.0,425.0,1912.0,0.06,29.38,30.05,14.5,2,14.8,2013,5,23,2,56,43,50.0,-11.0,40,45.0,15.0,0.0,425.0,1912.0,0.12,29.44,30.05,17.9,36,18.1,0.09,2.724999999999991,3.309999999999988,10.225000000000016,49.0,62.857142857142854,58.36607142857143,60.763888888888886,42.5,37.0,34.5,55.0,90.5,90.5,41.5,47.5,42.714285714285715
2013-05-24,1,57,41,49.0,-13.0,34,42.0,16.0,0.0,424.0,1913.0,0.0,29.62,30.35,7.5,4,8.1,2013,5,24,2,57,42,50.0,-12.0,33,42.0,15.0,0.0,424.0,1913.0,0.0,29.7,30.36,8.1,3,9.0,0.0,2.6399999999999912,3.309999999999988,8.110000000000015,49.5,63.07142857142857,58.651785714285715,60.49166666666667,41.5,37.0,34.5,57.0,90.5,90.5,33.5,46.892857142857146,42.92857142857143
2013-05-25,1,57,44,51.0,-11.0,37,44.0,14.0,0.0,423.0,1914.0,0.0,29.59,30.34,4.7,5,5.1,2013,5,25,2,57,46,52.0,-10.0,36,44.0,13.0,0.0,423.0,1914.0,0.0,29.67,30.35,3.3,6,3.7,0.0,2.6399999999999912,3.309999999999988,8.110000000000015,51.5,63.0,58.901785714285715,60.19722222222222,45.0,37.0,34.5,57.0,90.5,90.5,36.5,46.892857142857146,43.142857142857146
2013-05-26,1,68,44,56.0,-6.0,44,50.0,9.0,0.0,422.0,1915.0,0.02,29.47,30.22,5.5,9,7.4,2013,5,26,2,67,46,57.0,-5.0,43,50.0,8.0,0.0,422.0,1915.0,0.02,29.54,30.23,4.0,9,5.7,0.02,2.6599999999999913,3.329999999999988,8.130000000000015,56.5,63.714285714285715,59.330357142857146,59.99166666666667,45.0,37.0,34.5,67.5,90.5,90.5,43.5,47.964285714285715,43.625
2013-05-27,1,62,53,58.0,-4.0,53,55.0,7.0,0.0,422.0,1916.0,0.23,29.21,29.97,8.5,9,9.1,2013,5,27,2,65,56,61.0,-1.0,54,57.0,4.0,0.0,422.0,1916.0,0.19,29.28,29.97,7.5,10,8.3,0.21000000000000002,2.8699999999999912,3.539999999999988,8.340000000000016,59.5,64.39285714285714,59.88392857142857,59.80833333333333,54.5,41.5,34.5,63.5,90.5,90.5,53.5,49.535714285714285,44.607142857142854
2013-05-28,1,76,56,66.0,3.0,64,66.0,0.0,1.0,421.0,1916.0,0.2,29.06,29.78,8.7,21,10.2,2013,5,28,2,76,59,68.0,5.0,63,65.0,0.0,3.0,421.0,1916.0,2.2,29.13,29.79,9.5,19,10.3,1.2000000000000002,4.069999999999991,4.739999999999988,9.540000000000017,67.0,64.0,60.776785714285715,59.68055555555556,57.5,41.5,37.0,76.0,90.5,90.5,63.5,50.642857142857146,45.94642857142857
2013-05-29,1,84,64,74.0,10.0,64,67.0,0.0,9.0,421.0,1917.0,0.01,29.16,29.88,7.3,20,8.7,2013,5,29,2,85,65,75.0,11.0,62,67.0,0.0,10.0,421.0,1917.0,0.02,29.23,29.88,7.9,20,9.2,0.015,4.084999999999991,4.7549999999999875,9.555000000000017,74.5,64.14285714285714,60.86607142857143,59.59166666666667,64.5,41.5,37.0,84.5,90.5,90.5,63.0,51.714285714285715,46.30357142857143
2013-05-30,1,83,64,74.0,10.0,66,69.0,0.0,9.0,420.0,1918.0,0.51,29.13,29.85,13.4,19,14.6,2013,5,30,2,84,65,75.0,11.0,64,68.0,0.0,10.0,420.0,1918.0,0.09,29.22,29.85,12.9,18,13.9,0.3,4.384999999999991,4.999999999999988,9.605000000000018,74.5,64.57142857142857,61.642857142857146,59.59166666666667,64.5,41.5,37.0,83.5,90.5,90.5,65.0,53.142857142857146,47.19642857142857
2013-05-31,1,77,64,71.0,7.0,65,67.0,0.0,6.0,420.0,1919.0,0.3,29.05,29.79,11.7,20,12.1,2013,5,31,2,78,65,72.0,8.0,64,67.0,0.0,7.0,420.0,1919.0,0.23,29.13,29.79,12.4,19,12.7,0.265,4.649999999999991,5.229999999999987,9.870000000000019,71.5,65.07142857142857,62.607142857142854,59.519444444444446,64.5,41.5,37.0,77.5,90.5,90.5,64.5,54.42857142857143,48.017857142857146
2013-06-01,1,76,63,70.0,6.0,62,64.0,0.0,5.0,419.0,1920.0,0.56,28.98,29.69,13.1,22,13.0,2013,6,1,2,76,63,70.0,6.0,61,64.0,0.0,5.0,419.0,1920.0,0.44,29.05,29.69,11.9,21,11.9,0.5,5.149999999999991,5.7099999999999875,10.370000000000019,70.0,65.17857142857143,62.94642857142857,59.40833333333333,63.0,41.5,37.0,76.0,90.5,90.5,61.5,54.857142857142854,48.625
2013-06-02,1,63,43,53.0,-11.0,50,51.0,12.0,0.0,419.0,1920.0,0.01,29.24,29.93,1.8,5,6.2,2013,6,2,2,63,47,55.0,-9.0,48,51.0,10.0,0.0,419.0,1920.0,0.01,29.31,29.93,2.8,4,7.7,0.01,5.15999999999999,5.719999999999987,9.89500000000002,54.0,63.785714285714285,62.75,59.13611111111111,45.0,41.5,37.0,63.0,90.5,90.5,49.0,54.035714285714285,48.875
2013-06-03,1,68,43,56.0,-8.0,43,50.0,9.0,0.0,418.0,1921.0,0.0,29.34,30.06,3.7,12,4.8,2013,6,3,2,68,43,56.0,-8.0,40,49.0,9.0,0.0,418.0,1921.0,0.0,29.41,30.07,2.6,9,4.0,0.0,3.9899999999999904,5.719999999999987,9.73000000000002,56.0,62.214285714285715,62.57142857142857,58.919444444444444,43.0,41.5,37.0,68.0,84.5,90.5,41.5,52.75,49.0
2013-06-04,1,72,50,61.0,-3.0,45,52.0,4.0,0.0,418.0,1922.0,0.0,29.39,30.11,5.3,7,6.1,2013,6,4,2,72,50,61.0,-3.0,44,52.0,4.0,0.0,418.0,1922.0,0.0,29.46,30.12,5.6,7,6.9,0.0,3.6099999999999905,5.719999999999987,9.73000000000002,61.0,61.32142857142857,62.517857142857146,58.736111111111114,50.0,41.5,37.0,72.0,84.5,90.5,44.5,51.464285714285715,49.160714285714285
2013-06-05,1,73,54,64.0,-1.0,49,54.0,1.0,0.0,417.0,1923.0,0.01,29.24,30.0,6.8,5,8.2,2013,6,5,2,76,56,66.0,1.0,46,55.0,0.0,1.0,417.0,1923.0,0.01,29.33,29.99,6.1,6,8.3,0.01,2.6199999999999903,5.729999999999987,9.610000000000019,65.0,61.392857142857146,62.589285714285715,58.68611111111111,55.0,41.5,37.0,74.5,84.5,90.5,47.5,50.607142857142854,49.339285714285715
2013-06-06,1,64,52,58.0,-8.0,50,53.0,7.0,0.0,417.0,1923.0,0.15,29.18,29.91,8.9,3,9.1,2013,6,6,2,65,54,60.0,-6.0,48,53.0,5.0,0.0,417.0,1923.0,0.06,29.23,29.9,9.0,3,9.6,0.105,2.6349999999999905,5.359999999999988,9.460000000000019,59.0,62.107142857142854,62.482142857142854,58.625,53.0,41.5,37.0,64.5,84.5,90.5,49.0,51.142857142857146,49.32142857142857
2013-06-07,1,68,52,60.0,-6.0,45,52.0,5.0,0.0,417.0,1924.0,0.0,29.2,29.92,9.5,3,9.9,2013,6,7,2,68,54,61.0,-5.0,44,52.0,4.0,0.0,417.0,1924.0,0.0,29.26,29.92,8.8,2,9.2,0.0,2.6349999999999905,5.274999999999988,9.460000000000019,60.5,62.892857142857146,62.982142857142854,58.58611111111111,53.0,43.0,37.0,68.0,84.5,90.5,44.5,51.92857142857143,49.410714285714285
2013-06-08,1,74,49,62.0,-4.0,43,53.0,3.0,0.0,417.0,1925.0,0.0,29.25,29.96,4.7,7,5.4,2013,6,8,2,74,50,62.0,-4.0,42,53.0,3.0,0.0,417.0,1925.0,0.0,29.31,29.96,4.7,6,5.6,0.0,2.6349999999999905,5.274999999999988,9.460000000000019,62.0,63.642857142857146,63.32142857142857,58.55277777777778,49.5,43.0,37.0,74.0,84.5,90.5,42.5,52.357142857142854,49.625
2013-06-09,1,80,55,68.0,2.0,55,61.0,0.0,3.0,416.0,1925.0,0.01,29.15,29.88,6.0,15,8.9,2013,6,9,2,83,58,71.0,5.0,53,61.0,0.0,6.0,416.0,1925.0,0.01,29.22,29.88,7.1,15,8.4,0.01,2.6249999999999902,5.284999999999988,9.470000000000018,69.5,64.57142857142857,64.14285714285714,58.547222222222224,56.5,43.0,37.0,81.5,84.5,90.5,54.0,53.107142857142854,50.535714285714285
2013-06-10,1,76,60,68.0,1.0,63,65.0,0.0,3.0,416.0,1926.0,0.26,29.08,29.79,2.7,4,4.3,2013,6,10,2,75,61,68.0,1.0,61,64.0,0.0,3.0,416.0,1926.0,0.85,29.14,29.78,2.0,7,4.4,0.5549999999999999,2.96999999999999,5.839999999999987,10.025000000000018,68.0,65.17857142857143,64.78571428571429,58.46944444444444,60.5,43.0,41.5,75.5,84.5,90.5,62.0,53.714285714285715,51.625
2013-06-11,1,83,60,72.0,5.0,62,67.0,0.0,7.0,416.0,1926.0,0.24,29.13,29.85,3.2,25,4.5,2013,6,11,2,84,60,72.0,5.0,61,66.0,0.0,7.0,416.0,1926.0,0.24,29.21,29.85,2.5,23,4.1,0.24,2.00999999999999,6.079999999999988,10.105000000000018,72.0,65.53571428571429,64.76785714285714,58.56388888888889,60.0,43.0,41.5,83.5,84.5,90.5,61.5,53.57142857142857,52.107142857142854
2013-06-12,1,86,63,75.0,7.0,64,67.0,0.0,10.0,416.0,1927.0,0.75,29.0,29.74,3.1,8,8.0,2013,6,12,2,87,64,76.0,8.0,64,67.0,0.0,11.0,416.0,1927.0,0.25,29.08,29.74,2.9,5,5.8,0.5,2.49499999999999,6.579999999999988,10.605000000000018,75.5,65.60714285714286,64.875,58.68611111111111,63.5,43.0,41.5,86.5,86.5,90.5,64.0,53.642857142857146,52.67857142857143
2013-06-13,1,73,58,66.0,-2.0,54,59.0,0.0,1.0,416.0,1927.0,0.0,29.23,29.92,11.7,3,12.2,2013,6,13,2,72,59,66.0,-2.0,53,59.0,0.0,1.0,416.0,1927.0,0.0,29.29,29.91,12.6,1,13.2,0.0,2.19499999999999,6.579999999999988,10.605000000000018,66.0,65.0,64.78571428571429,58.68611111111111,58.5,43.0,41.5,72.5,86.5,90.5,53.5,52.82142857142857,52.982142857142854
2013-06-14,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,416.0,1928.0,0.0,29.34,30.05,6.6,6,7.9,2013,6,14,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,416.0,1928.0,0.0,29.4,30.04,6.0,5,7.8,0.0,1.92999999999999,6.579999999999988,10.605000000000018,67.0,64.67857142857143,64.875,58.708333333333336,56.5,43.0,41.5,77.0,86.5,90.5,50.5,51.82142857142857,53.125
2013-06-15,1,80,58,69.0,1.0,62,65.0,0.0,4.0,416.0,1928.0,0.17,29.21,29.95,5.6,21,7.7,2013,6,15,2,81,61,71.0,3.0,60,64.0,0.0,6.0,416.0,1928.0,0.12,29.28,29.95,5.6,21,7.2,0.14500000000000002,1.57499999999999,6.724999999999987,10.535000000000018,70.0,64.67857142857143,64.92857142857143,58.730555555555554,59.5,43.0,41.5,80.5,86.5,90.5,61.0,51.785714285714285,53.32142857142857
2013-06-16,1,86,69,78.0,9.0,62,67.0,0.0,13.0,416.0,1929.0,0.0,29.16,29.88,8.3,27,9.2,2013,6,16,2,83,69,76.0,7.0,62,67.0,0.0,11.0,416.0,1929.0,0.0,29.23,29.87,8.6,24,9.5,0.0,1.56499999999999,6.724999999999987,10.535000000000018,77.0,66.32142857142857,65.05357142857143,58.96388888888889,69.0,43.0,41.5,84.5,86.5,90.5,62.0,52.714285714285715,53.375
2013-06-17,1,88,59,74.0,5.0,55,63.0,0.0,9.0,416.0,1929.0,0.03,29.18,29.89,3.9,29,8.1,2013,6,17,2,88,62,75.0,6.0,56,64.0,0.0,10.0,416.0,1929.0,0.1,29.24,29.88,3.7,28,8.4,0.065,1.62999999999999,5.619999999999988,10.600000000000017,74.5,67.64285714285714,64.92857142857143,59.13611111111111,60.5,49.5,41.5,88.0,88.0,88.0,55.5,53.714285714285715,53.232142857142854
2013-06-18,1,71,56,64.0,-6.0,52,56.0,1.0,0.0,416.0,1929.0,0.0,29.31,30.01,11.4,3,11.6,2013,6,18,2,70,57,64.0,-6.0,52,57.0,1.0,0.0,416.0,1929.0,0.01,29.36,30.0,12.1,2,12.4,0.005,1.6349999999999898,5.244999999999988,10.605000000000018,64.0,67.85714285714286,64.58928571428571,59.147222222222226,56.5,49.5,41.5,70.5,88.0,88.0,52.0,54.25,52.857142857142854
2013-06-19,1,75,53,64.0,-6.0,46,55.0,1.0,0.0,416.0,1930.0,0.0,29.39,30.1,5.9,8,6.9,2013,6,19,2,75,57,66.0,-4.0,46,56.0,0.0,1.0,416.0,1930.0,0.0,29.44,30.09,6.4,7,7.2,0.0,1.6249999999999898,4.244999999999988,10.465000000000018,65.0,67.85714285714286,64.625,59.25277777777778,55.0,49.5,41.5,75.0,88.0,88.0,46.0,54.142857142857146,52.375
2013-06-20,1,86,56,71.0,1.0,58,64.0,0.0,6.0,416.0,1930.0,0.0,29.38,30.1,5.1,12,5.9,2013,6,20,2,86,62,74.0,4.0,57,64.0,0.0,9.0,416.0,1930.0,0.0,29.45,30.1,6.0,11,7.2,0.0,1.5199999999999898,4.154999999999988,10.450000000000017,72.5,68.82142857142857,65.46428571428571,59.46944444444444,59.0,49.5,41.5,86.0,88.0,88.0,57.5,54.75,52.94642857142857
2013-06-21,1,82,68,75.0,5.0,65,68.0,0.0,10.0,416.0,1930.0,0.79,29.34,30.04,7.4,19,9.5,2013,6,21,2,85,70,78.0,8.0,63,67.0,0.0,13.0,416.0,1930.0,0.11,29.39,30.04,7.6,19,9.6,0.45,1.9699999999999898,4.604999999999988,10.900000000000016,76.5,69.96428571428571,66.42857142857143,59.74166666666667,69.0,49.5,43.0,83.5,88.0,88.0,64.0,56.142857142857146,54.035714285714285
2013-06-22,1,80,67,74.0,4.0,67,69.0,0.0,9.0,417.0,1931.0,0.04,29.3,30.01,3.1,22,8.4,2013,6,22,2,83,70,77.0,7.0,65,69.0,0.0,12.0,417.0,1931.0,0.0,29.37,30.0,4.8,20,7.8,0.02,1.9899999999999898,4.624999999999988,10.920000000000016,75.5,70.92857142857143,67.28571428571429,59.96388888888889,68.5,55.0,43.0,81.5,88.0,88.0,66.0,57.82142857142857,55.089285714285715
2013-06-23,1,87,66,77.0,7.0,68,71.0,0.0,12.0,417.0,1931.0,0.84,29.26,29.97,10.7,20,11.5,2013,6,23,2,89,69,79.0,9.0,66,70.0,0.0,14.0,417.0,1931.0,0.84,29.34,29.97,9.3,20,9.5,0.84,2.81999999999999,5.444999999999988,11.760000000000016,78.0,71.53571428571429,68.05357142857143,60.11388888888889,67.5,55.0,43.0,88.0,88.0,88.0,67.0,58.75,55.92857142857143
2013-06-24,1,89,67,78.0,7.0,67,69.0,0.0,13.0,417.0,1931.0,0.18,29.25,29.95,8.9,23,10.0,2013,6,24,2,86,68,77.0,6.0,65,69.0,0.0,12.0,417.0,1931.0,0.14,29.3,29.96,10.5,21,11.0,0.16,2.42499999999999,5.394999999999988,11.920000000000016,77.5,72.21428571428571,68.69642857142857,60.28611111111111,67.5,55.0,43.0,87.5,88.0,88.0,66.0,59.035714285714285,56.375
2013-06-25,1,85,67,76.0,5.0,69,71.0,0.0,11.0,417.0,1931.0,0.03,29.13,29.86,4.5,19,6.9,2013,6,25,2,87,70,79.0,8.0,67,71.0,0.0,14.0,417.0,1931.0,0.03,29.21,29.85,5.2,21,8.6,0.03,2.21499999999999,4.224999999999988,11.950000000000015,77.5,72.60714285714286,69.07142857142857,60.50833333333333,68.5,55.0,43.0,86.0,88.0,88.0,68.0,59.5,56.535714285714285
2013-06-26,1,80,66,73.0,2.0,67,68.0,0.0,8.0,418.0,1931.0,1.48,29.05,29.76,2.2,16,7.4,2013,6,26,2,81,68,75.0,4.0,65,68.0,0.0,10.0,418.0,1931.0,0.19,29.11,29.75,2.6,18,9.0,0.835,2.54999999999999,5.044999999999988,12.785000000000014,74.0,72.5,69.05357142857143,60.669444444444444,67.0,55.0,43.0,80.5,88.0,88.0,66.0,59.642857142857146,56.642857142857146
2013-06-27,1,90,64,77.0,6.0,67,70.0,0.0,12.0,418.0,1931.0,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,2,91,66,79.0,8.0,65,69.0,0.0,14.0,418.0,1931.0,0.59,29.08,29.71,6.1,29,6.8,0.755,3.30499999999999,5.4999999999999885,13.540000000000015,78.0,73.35714285714286,69.17857142857143,60.825,65.0,55.0,43.0,90.5,90.5,90.5,66.0,60.535714285714285,56.67857142857143
2013-06-28,1,83,67,75.0,4.0,61,66.0,0.0,10.0,419.0,1931.0,0.16,28.91,29.63,10.5,31,10.9,2013,6,28,2,83,68,76.0,5.0,60,65.0,0.0,11.0,419.0,1931.0,0.16,28.97,29.62,9.0,29,9.8,0.16,3.46499999999999,5.394999999999989,13.700000000000015,75.5,73.96428571428571,69.32142857142857,61.00833333333333,67.5,55.0,43.0,83.0,90.5,90.5,60.5,61.25,56.535714285714285
2013-06-29,1,72,64,68.0,-3.0,59,62.0,0.0,3.0,419.0,1931.0,0.0,28.97,29.66,12.0,2,12.3,2013,6,29,2,72,64,68.0,-3.0,59,62.0,0.0,3.0,419.0,1931.0,0.0,29.03,29.65,11.7,1,12.0,0.0,3.31999999999999,4.894999999999989,13.700000000000015,68.0,73.82142857142857,69.25,61.125,64.0,55.0,43.0,72.0,90.5,90.5,59.0,61.107142857142854,56.44642857142857
2013-06-30,1,77,62,70.0,-2.0,52,59.0,0.0,5.0,419.0,1931.0,0.0,29.2,29.88,13.8,2,13.9,2013,6,30,2,76,64,70.0,-2.0,52,60.0,0.0,5.0,419.0,1931.0,0.0,29.25,29.86,14.0,1,14.2,0.0,3.31999999999999,4.884999999999989,13.700000000000015,70.0,73.32142857142857,69.82142857142857,61.208333333333336,63.0,55.0,43.0,76.5,90.5,90.5,52.0,60.392857142857146,56.55357142857143
2013-07-01,1,75,59,67.0,-5.0,51,58.0,0.0,2.0,420.0,1931.0,0.0,29.31,30.03,12.6,3,12.3,2013,7,1,2,75,61,68.0,-4.0,50,58.0,0.0,3.0,420.0,1931.0,0.0,29.37,30.01,13.8,3,13.6,0.0,3.25499999999999,4.884999999999989,13.555000000000016,67.5,72.82142857142857,70.23214285714286,61.25833333333333,60.0,55.0,49.5,75.0,90.5,90.5,50.5,60.035714285714285,56.875
2013-07-02,1,68,60,64.0,-8.0,52,57.0,1.0,0.0,420.0,1931.0,0.0,29.33,30.05,11.0,3,11.2,2013,7,2,2,68,62,65.0,-7.0,53,58.0,0.0,0.0,420.0,1931.0,0.0,29.39,30.04,12.0,3,12.3,0.0,3.2499999999999902,4.884999999999989,13.445000000000016,64.5,72.85714285714286,70.35714285714286,61.25833333333333,61.0,55.0,49.5,68.0,90.5,90.5,52.5,60.07142857142857,57.160714285714285
2013-07-03,1,72,59,66.0,-6.0,60,62.0,0.0,1.0,421.0,1931.0,0.02,29.32,30.04,2.2,2,5.3,2013,7,3,2,74,62,68.0,-4.0,60,62.0,0.0,3.0,421.0,1931.0,0.07,29.38,30.03,0.5,36,4.2,0.045000000000000005,3.29499999999999,4.919999999999989,13.490000000000016,67.0,73.0,70.42857142857143,61.49166666666667,60.5,59.0,49.5,73.0,90.5,90.5,60.0,61.07142857142857,57.607142857142854
2013-07-04,1,83,56,70.0,-2.0,61,64.0,0.0,5.0,422.0,1930.0,0.0,29.34,30.05,4.4,20,5.1,2013,7,4,2,83,61,72.0,0.0,59,65.0,0.0,7.0,422.0,1930.0,0.0,29.41,30.05,7.3,19,7.7,0.0,3.29499999999999,4.814999999999989,13.490000000000016,71.0,72.89285714285714,70.85714285714286,61.80833333333333,58.5,58.5,49.5,83.0,90.5,90.5,60.0,61.25,58.0
2013-07-05,1,86,60,73.0,1.0,61,66.0,0.0,8.0,422.0,1930.0,0.0,29.33,30.04,3.7,19,4.8,2013,7,5,2,87,63,75.0,3.0,60,66.0,0.0,10.0,422.0,1930.0,0.0,29.39,30.03,5.1,20,5.9,0.0,2.84499999999999,4.814999999999989,13.490000000000016,74.0,72.71428571428571,71.33928571428571,62.13611111111111,61.5,58.5,49.5,86.5,90.5,90.5,60.5,61.0,58.57142857142857
2013-07-06,1,83,65,74.0,2.0,65,68.0,0.0,9.0,423.0,1930.0,0.0,29.29,30.01,4.1,19,4.5,2013,7,6,2,82,71,77.0,5.0,63,68.0,0.0,12.0,423.0,1930.0,0.0,29.36,30.0,5.4,19,5.9,0.0,2.82499999999999,4.814999999999989,13.490000000000016,75.5,72.71428571428571,71.82142857142857,62.452777777777776,68.0,58.5,55.0,82.5,90.5,90.5,64.0,60.857142857142854,59.339285714285715
2013-07-07,1,88,70,79.0,7.0,67,71.0,0.0,14.0,423.0,1930.0,0.0,29.26,29.97,6.6,21,6.8,2013,7,7,2,89,70,80.0,8.0,66,71.0,0.0,15.0,423.0,1930.0,0.0,29.33,29.96,8.0,21,8.2,0.0,1.98499999999999,4.804999999999989,13.315000000000015,79.5,72.82142857142857,72.17857142857143,62.730555555555554,70.0,58.5,55.0,88.5,90.5,90.5,66.5,60.82142857142857,59.785714285714285
2013-07-08,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424.0,1929.0,0.5,29.24,29.95,7.8,23,8.4,2013,7,8,2,87,71,79.0,6.0,70,72.0,0.0,14.0,424.0,1929.0,0.84,29.31,29.95,10.0,22,10.5,0.6699999999999999,2.49499999999999,4.919999999999989,13.985000000000015,78.5,72.89285714285714,72.55357142857143,63.11388888888889,70.5,58.5,55.0,86.5,90.5,90.5,70.5,61.142857142857146,60.089285714285715
2013-07-09,1,85,73,79.0,6.0,74,75.0,0.0,14.0,425.0,1929.0,0.01,29.19,29.91,6.9,23,7.3,2013,7,9,2,85,75,80.0,7.0,72,75.0,0.0,15.0,425.0,1929.0,0.01,29.26,29.91,8.9,23,9.3,0.01,2.47499999999999,4.689999999999989,13.975000000000016,79.5,73.03571428571429,72.82142857142857,63.419444444444444,74.0,58.5,55.0,85.0,90.5,90.5,73.0,61.5,60.5
